transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T007253,2026-08-23 19:38,B03,M0059,Gold,Delivery,Coffee,1,70,14.00,56.00,Cash,3
T007254,2026-08-24 07:02,B08,M0181,Bronze,App,Bakery,1,55,0.00,55.00,Credit Card,3
T007255,2026-08-24 07:30,B08,,,In-store,Coffee,1,95,0.00,95.00,Cash,4
T007256,2026-08-24 08:03,B03,M0070,Bronze,In-store,Coffee,2,115,0.00,230.00,Credit Card,3
T007257,2026-08-24 08:45,B07,,,Delivery,Bakery,2,90,0.00,180.00,Cash,
T007258,2026-08-24 08:49,B01,M0027,Silver,Delivery,Tea,3,65,0.00,195.00,Cash,4
T007259,2026-08-24 09:30,B07,,,In-store,Bakery,1,45,0.00,45.00,Credit Card,
T007260,2026-08-24 09:36,B05,M0076,Bronze,In-store,Bakery,4,65,0.00,260.00,QR PromptPay,
T007261,2026-08-24 09:39,b05,M0068,SILVER,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,4
T007262,24/08/2026 10:40,B06,,,In-store,Coffee,1,110,0.00,110.00,Cash,
T007263,2026-08-24 10:51,B07,M0288,Gold,App,Coffee,1,80,0.00,120.00,Credit Card,
T007264,2026-08-24 10:59,B07,M0170,Gold,App,Tea,3,55,0.00,165.00,App Wallet,5
T007265,2026-08-24 11:04,B04,M9039,Gold,In-store,Coffee,2,110,0.00,220.00,Credit Card,
T007266,24/08/2026 11:38,B06,,,App,Bakery,1,55,0.00,55.00,Credit Card,1
T007267,2026-08-24 11:52,B05,M0206,Bronze,App,Coffee,3,115,0.00,345.00,App Wallet,4
T007268,2026-08-24 12:05,B02,,,In-store,Coffee,4,120,0.00,480.00,Credit Card,
T007269,24/08/2026 12:06,B06,M0118,Gold,In-store,Bakery,1,50,0.00,50.00,Cash,
T007270,2026-08-24 12:06,B07,M0257,Silver,Delivery,Bakery,1,85,0.00,85.00,QR PromptPay,
T007271,2026-08-24 12:13,B05,M0240,platinum,In-store,Coffee,1,75,3.75,71.25,Cash,
T007272,2026-08-24 12:21,B01,M0016,Gold,In-store,Merchandise,1,850,127.50,722.50,Credit Card,4
T007273,2026-08-24 12:21,B05,M0310,Gld,Delivery,Coffee,2,120,12.00,228.00,QR PromptPay,4
T007273,2026-08-24 12:21,B05,M0310,Gld,Delivery,Coffee,2,120,12.00,228.00,QR PromptPay,4
T007274,2026-08-24 12:24,B07,M0253,Gold,App,Tea,2,90,0.00,180.00,App Wallet,
T007275,2026-08-24 12:28,B02,M0222,Silver,Instore,Merchandise,1,520,0.00,520.00,Credit Card,
T007276,2026-08-24 12:33,B08,,,In-store,Bakery,3,50,0.00,150.00,Credit Card,
T007272,2026-08-24 13:12,B01,M0016,Gold,In-store,Merchandise,-1,850,-127.50,-722.50,Credit Card,
T007277,24/08/2026 13:15,B06,M0060,Bronze,Delivery,Tea,3,80,0.00,240.00,QR PromptPay,5
T007278,2026-08-24 13:18,B04,M0063,Silver,Delivery,Tea,2,85,0.00,170.00,Cash,
T007279,2026-08-24 13:29,B01,M0114,Silver,Delivery,Tea,2,85,0.00,170.00,QR PromptPay,
T007280,2026-08-24 13:38,B01,,,App,Coffee,1,75,0.00,75.00,App Wallet,
T007281,2026-08-24 13:40,B03,M0151,Bronze,In-store,Coffee,4,75,0.00,300.00,Cash,
T007282,2026-08-24 13:52,B05,M9388,Platinum,In-store,Bakery,1,105,5.25,99.75,Credit Card,
T007283,2026-08-24 13:57,B02,M0082,bronze,In-store,Merchandise,1,875,0.00,875.00,QR PromptPay,
T007284,2026-08-24 14:06,B03,M0245,Platinum,Delivery,Coffee,1,90,9.00,81.00,Cash,
T007285,2026-08-24 15:04,B01,M0276,Bronze,In-store,Coffee,2,60,0.00,120.00,Credit Card,
T007286,2026-08-24 15:24,B08,M0063,Silver,In-store,Coffee,1,105,0.00,105.00,Cash,4
T007287,2026-08-24 15:25,B05,,,In-store,Bakery,1,80,0.00,80.00,Credit Card,
T007288,2026-08-24 15:50,B04,M9772,Silver,In-store,Coffee,1,55,0.00,55.00,Cash,
T007289,2026-08-24 16:20,B05,,,In-store,Tea,2,90,0.00,180.00,QR PromptPay,
T007290,2026-08-24 16:45,B02,,,App,Bakery,3,90,0.00,270.00,App Wallet,
T007291,2026-08-24 16:46,B01,M0099,Gold,In-store,Merchandise,4,755,0.00,3020.00,Cash,
T007292,2026-08-24 17:31,B02,M0172,Silver,Delivery,Tea,1,60,0.00,60.00,Credit Card,
T007293,2026-08-24 17:42,B08,M0051,Platinum,In-store,Tea,4,60,0.00,240.00,QR PromptPay,
T007294,2026-08-24 17:53,B01,M9388,Gold,Delivery,Coffee,1,65,13.00,52.00,Credit Card,
T007295,2026-08-24 18:04,B03,,,App,Coffee,1,110,0.00,110.00,App Wallet,
T007296,2026-08-24 18:19,B05,M0098,Bronze,App,Tea,1,70,0.00,70.00,Credit Card,3
T007297,2026-08-24 18:52,B01,,,In-store,Bakery,1,65,0.00,65.00,QR PromptPay,5
T007298,2026-08-24 19:12,B04,,,In-store,Merchandise,1,300,0.00,300.00,QR PromptPay,
T007299,2026-08-25 08:37,B05,M0286,Silver,App,Coffee,3,90,0.00,270.00,App Wallet,
T007300,2026-08-25 08:55,B01,M0208,Gold,In-store,Bakery,3,55,0.00,165.00,Cash,
T007301,25/08/2026 09:20,B06,M0144,Silver,App,Bakery,2,65,0.00,130.00,App Wallet,
T007302,2026-08-25 10:40,B08,,,In-store,Bakery,1,95,0.00,95.00,Cash,
T007303,2026-08-25 12:19,B04,,,In-store,Bakery,1,85,0.00,85.00,Credit Card,
T007304,25/08/2026 12:28,B06,M0248,Gold,App,Tea,1,65,0.00,65.00,App Wallet,
T007305,2026-08-25 12:55,B01,M0276,Bronze,In-store,Coffee,2,70,14.00,126.00,QR PromptPay,5
T007306,2026-08-25 13:06,B04,M0308,Gold,In-store,Merchandise,2,385,0.00,770.00,Cash,
T007307,2026-08-25 13:17,B03,M0197,Gold,Delivery,Coffee,1,105,0.00,105.00,Cash,
T007308,2026-08-25 14:26,B05,,,In-store,Tea,1,50,0.00,50.00,Cash,
T007309,2026-08-25 15:43,B03,M0053,Gold,In-store,Coffee,2,75,0.00,150.00,QR PromptPay,2
T007310,2026-08-25 15:52,B02,M0078,Silver,In-store,Bakery,1,110,0.00,110.00,Credit Card,4
T007311,25/08/2026 16:03,B06,M0020,Bronze,App,Tea,1,65,0.00,65.00,App Wallet,5
T007312,25/08/2026 16:05,B06,M0231,Gold,App,Bakery,1,55,0.00,55.00,App Wallet,5
T007313,2026-08-25 16:33,B04,M0178,Bronze,App,Coffee,2,115,0.00,230.00,Credit Card,
T007314,2026-08-25 16:34,B07,M0122,Bronze,APP,Bakery,3,60,0.00,180.00,Credit Card,
T007315,2026-08-25 16:37,B01,M0114,Silver,In-store,Coffee,2,100,0.00,200.00,Credit Card,4
T007316,2026-08-25 16:41,B08,,,App,Bakery,1,45,0.00,45.00,Credit Card,
T007317,2026-08-25 18:35,B08,,,In-store,Tea,4,95,0.00,460.00,Cash,
T007318,2026-08-25 18:42,B05,M0145,Bronze,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,
T007319,2026-08-26 07:07,B07,M0155,Silver,App,Bakery,3,105,47.25,267.75,App Wallet,
T007320,2026-08-26 07:44,B01,M0114,Silver,In-store,Coffee,4,60,0.00,240.00,Cash,
T007320,2026-08-26 07:44,B01,M0114,Silver,In-store,Coffee,4,60,0.00,240.00,Cash,
T007321,2026-08-26 08:52,B04,,,App,Tea,1,85,0.00,85.00,Credit Card,3
T007322,2026-08-26 08:56,B03,,,In-store,Coffee,1,60,0.00,60.00,Credit Card,4
T007323,2026-08-26 10:00,B08,M0002,BRONZE,Delivery,Coffee,2,75,30.00,120.00,Credit Card,
T007324,2026-08-26 10:20,B08,M0012,Platinum,In-store,Bakery,1,95,0.00,95.00,QR PromptPay,
T007325,2026-08-26 11:27,B04,M0168,gold,In-store,Bakery,1,95,0.00,95.00,QR PromptPay,3
T007326,2026-08-26 12:33,B01,,,In-store,Bakery,1,75,0.00,75.00,Cash,2
T007327,26/08/2026 12:39,B06,M0080,Silver,App,Coffee,2,60,0.00,120.00,App Wallet,2
T007328,2026-08-26 12:46,B05,M0039,Gold,In-store,Bakery,2,85,0.00,170.00,Credit Card,5
T007329,2026-08-26 12:47,B01,M0045,Gold,In-store,Bakery,1,65,0.00,65.00,QR PromptPay,
T007330,2026-08-26 12:53,B05,M0200,Silver,In-store,Tea,1,65,3.25,61.75,QR PromptPay,
T007331,2026-08-26 12:54,B01,M0070,Bronze,In-store,Tea,1,75,0.00,75.00,Cash,4
T007332,2026-08-26 12:59,B03,,,App,Coffee,1,105,0.00,105.00,Credit Card,4
T007333,2026-08-26 13:02,B03,,,Delivery,Coffee,1,110,0.00,110.00,Cash,
T007334,2026-08-26 16:26,B08,,,In-store,Tea,2,55,0.00,110.00,QR PromptPay,
T007335,2026-08-26 16:45,B01,M0127,Silver,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,
T007336,2026-08-26 16:50,B07,M0230,Silver,Delivery,Coffee,1,110,0.00,110.00,QR PromptPay,4
T007337,26/08/2026 17:41,B06,,,In-store,Coffee,4,105,0.00,420.00,QR PromptPay,1
T007338,2026-08-26 18:06,B08,M0051,Platinum,In-store,Coffee,2,115,34.50,195.50,QR PromptPay,
T007339,2026-08-26 18:58,B08,M0010,Bronze,App,Merchandise,1,575,0.00,575.00,App Wallet,
T007340,2026-08-26 19:24,B04,M0308,Gold,In-store,Coffee,1,85,17.00,68.00,QR PromptPay,
T007341,2026-08-26 19:40,B04,M0143,Bronze,App,Coffee,4,85,0.00,340.00,App Wallet,
T007342,2026-08-26 19:43,B02,M0082,Bronze,In-store,Bakery,4,90,0.00,360.00,Cash,
T007343,2026-08-27 00:12,B05,,,Delivery,Merchandise,2,580,0.00,1160.00,Credit Card,
T007344,2026-08-27 07:42,B03,M0078,Silver,Delivery,Coffee,1,90,0.00,90.00,Credit Card,2
T007345,2026-08-27 08:47,B03,M9351,Bronze,Delivery,Coffee,1,115,0.00,115.00,Credit Card,
T007346,2026-08-27 10:10,B04,M0112,Bronze,Delivery,Bakery,1,90,0.00,90.00,QR PromptPay,5
T007347,27/08/2026 12:15,B06,,,App,Coffee,1,115,0.00,115.00,App Wallet,
T007348,2026-08-27 13:00,B02,M0272,Bronze,In-store,Coffee,1,105,21.00,84.00,Credit Card,2
T007349,2026-08-27 13:01,B04,,,In-store,Coffee,3,80,0.00,240.00,Credit Card,
T007350,2026-08-27 13:59,B01,,,In-store,Tea,4,60,0.00,240.00,Credit Card,
T007351,2026-08-27 14:12,B02,M9388,Gold,In-store,Bakery,2,65,26.00,104.00,Cash,3
T007352,2026-08-27 14:56,B01,M0126,Gold,App,Tea,1,90,0.00,90.00,Credit Card,
T007353,2026-08-27 15:13,B04,M0177,Bronze,In-store,Coffee,4,70,0.00,280.00,Credit Card,
T007354,2026-08-27 16:20,B08,M0271,Gold,App,Tea,4,80,0.00,320.00,Credit Card,
T007355,2026-08-27 16:34,B05,,,App,Coffee,1,75,0.00,75.00,Credit Card,
T007356,2026-08-27 16:40,B01,,,In-store,Coffee,1,105,0.00,105.00,Credit Card,
T007357,2026-08-27 16:56,B05,,,In-store,Merchandise,1,835,0.00,835.00,Cash,
T007358,2026-08-27 18:23,B03,M0309,Silver,In-store,Coffee,3,70,31.50,178.50,QR PromptPay,
T007359,2026-08-27 23:28,B05,,,Delivery,Bakery,4,100,0.00,400.00,Credit Card,
T007360,2026-08-28 08:39,B05,M0240,Platinum,In-store,Tea,1,80,0.00,80.00,QR PromptPay,
T007361,2026-08-28 08:41,B07,M0325,Platinum,App,Tea,1,55,0.00,55.00,Credit Card,3
T007362,2026-08-28 12:17,B03,M0197,Gold,App,Bakery,1,80,4.00,76.00,Credit Card,5
T007363,2026-08-28 12:50,B04,M0251,Bronze,In-store,Bakery,1,90,0.00,90.00,QR PromptPay,
T007364,2026-08-28 12:54,B07,M0244,Bronze,Delivery,Tea,1,75,0.00,75.00,QR PromptPay,5
T007365,2026-08-28 13:02,B05,M0297,Bronze,Delivery,Bakery,2,60,0.00,120.00,Credit Card,
T007366,2026-08-28 13:08,B01,M0276,Bronze,In-store,Coffee,3,90,0.00,270.00,Credit Card,
T007367,2026-08-28 13:15,B01,M0208,Gold,In-store,Coffee,1,65,0.00,65.00,Cash,3
T007368,2026-08-28 13:41,B02,,,App,Coffee,3,55,0.00,165.00,Credit Card,
T007369,2026-08-28 13:50,B08,M0073,Gold,In-store,Tea,2,90,0.00,180.00,Cash,
T007370,2026-08-28 13:52,B05,M0295,Silver,In-store,Coffee,4,85,0.00,340.00,Cash,5
T007371,2026-08-28 16:41,B03,M0051,Platinum,App,Merchandise,2,745,223.50,1266.50,Credit Card,4
T007372,28/08/2026 16:43,B06,M0313,Bronze,In-store,Merchandise,2,405,0.00,810.00,Cash,4
T007373,2026-08-28 18:44,B05,M0063,Silver,In-store,Coffee,4,85,17.00,323.00,Cash,4
T007374,2026-08-28 18:56,B03,M0074,Platinum,In-store,Bakery,2,฿80,16.00,144.00,Credit Card,3
T007375,2026-08-28 19:33,B02,,,App,Bakery,1,60,0.00,60.00,Credit Card,
T007376,2026-08-28 19:34,B03,M0037,Silver,In-store,Tea,1,85,17.00,68.00,QR PromptPay,4
T007377,2026-08-28 19:39,B02,,,In-store,Tea,2,85,0.00,170.00,Credit Card,
T007378,2026-08-28 19:56,B01,M0237,Silver,App,Bakery,1,50,0.00,50.00,App Wallet,
T007379,2026-08-28 23:58,B05,,,Delivery,Coffee,4,80,0.00,320.00,QR PromptPay,
T007380,2026-08-29 07:23,B02,M0222,Silver,Delivery,Coffee,2,115,34.50,195.50,QR PromptPay,
T007381,2026-08-29 08:15,B03,M0266,Silver,In-store,Coffee,3,110,0.00,330.00,Credit Card,
T007382,2026-08-29 08:27,B05,M9039,Bronze,In-store,Bakery,3,45,0.00,135.00,Cash,3
T007383,2026-08-29 08:53,B03,M0185,Gold,In-store,Tea,1,90,0.00,90.00,Credit Card,4
T007384,2026-08-29 11:19,B07,,,In-store,Bakery,4,65,0.00,260.00,QR PromptPay,
T007385,29/08/2026 11:24,B06,M0172,Silver,Instore,Tea,1,90,0.00,90.00,Cash,
T007386,2026-08-29 11:46,B08,M0306,Bronze,Delivery,Coffee,1,95,0.00,95.00,Credit Card,
T007387,2026-08-29 11:50,B08,M0051,Platinum,App,Coffee,2,100,10.00,190.00,Credit Card,
T007388,2026-08-29 12:12,B03,,,In-store,Merchandise,1,845,0.00,845.00,Credit Card,4
T007389,29/08/2026 12:18,B06,,,Delivery,Bakery,1,65,0.00,65.00,Credit Card,5
T007390,2026-08-29 12:20,B03,,,In-store,Coffee,1,฿110.00,0.00,110.00,Credit Card,
T007391,2026-08-29 13:03,B05,M9772,Bronze,Delivery,Bakery,1,90,0.00,90.00,Cash,
T007392,2026-08-29 14:53,B04,M0016,Gold,In-store,Bakery,1,85,12.75,72.25,QR PromptPay,
T007393,2026-08-29 15:53,B03,M0254,Bronze,In-store,Coffee,1,105,0.00,105.00,Credit Card,
T007394,2026-08-29 16:08,B01,,,In-store,Tea,1,95,0.00,95.00,Cash,
T007395,2026-08-29 16:38,B08,M0240,Platinum,APP,Bakery,1,105,10.50,94.50,Credit Card,5
T007396,29/08/2026 17:03,b06,M0056,Platinum,Delivery,Tea,2,60,0.00,120.00,Cash,
T007397,2026-08-29 17:20,B02,M0222,Silver,In-store,Merchandise,2,855,0.00,1710.00,Cash,
T007398,2026-08-29 18:04,B04,M0281,Silver,In-store,Tea,4,75,0.00,300.00,QR PromptPay,
T007399,2026-08-29 18:22,B01,M0310,Gold,APP,Merchandise,2,665,0.00,1330.00,Credit Card,
T007400,2026-08-29 18:24,B03,M0066,Bronze,In-store,Coffee,4,95,0.00,380.00,QR PromptPay,
T007401,2026-08-29 18:24,B03,M0132,Bronze,App,Merchandise,3,840,504.00,2016.00,App Wallet,
T007402,2026-08-29 18:42,B01,M0147,Silver,In-store,Coffee,2,60,0.00,120.00,Cash,4
T007403,2026-08-29 19:04,B03,,,In-store,Bakery,4,45,0.00,180.00,Cash,
T007404,2026-08-29 19:48,B07,M0200,Silver,App,Merchandise,1,595,0.00,595.00,Credit Card,
T007405,2026-08-30 08:13,B01,,,In-store,Coffee,1,85,0.00,85.00,Cash,
T007406,2026-08-30 08:16,B08,M0306,Bronze,Delivery,Bakery,4,100,0.00,400.00,Credit Card,3
T007407,2026-08-30 08:42,B03,,,In-store,Coffee,3,90,0.00,270.00,Credit Card,4
T007408,2026-08-30 09:23,B08,,,App,Bakery,1,50,0.00,50.00,Credit Card,
T007409,30/08/2026 09:42,B06,M0231,Gold,In-store,Coffee,2,90,9.00,171.00,Credit Card,
T007410,2026-08-30 10:05,B08,M0204,Gold,In-store,Tea,2,55,0.00,110.00,Credit Card,
T007411,2026-08-30 10:13,B03,,,In-store,Bakery,2,75,0.00,150.00,Credit Card,
T007412,2026-08-30 10:34,B01,M0158,Silver,In-store,Coffee,1,80,0.00,80.00,Credit Card,5
T007413,2026-08-30 10:35,B04,M0051,Platinum,In-store,Merchandise,1,480,96.00,384.00,Credit Card,
T007414,2026-08-30 11:41,B02,M0292,Silver,Delivery,Coffee,3,115,0.00,345.00,Cash,
T007415,2026-08-30 12:22,B01,M0027,Silver,In-store,Merchandise,1,480,0.00,480.00,QR PromptPay,4
T007416,2026-08-30 12:44,B04,M0177,Bronze,In-store,Merchandise,1,485,0.00,485.00,Credit Card,3
T007417,2026-08-30 12:58,B02,M0201,Bronze,In-store,Coffee,3,100,0.00,300.00,QR PromptPay,
T007418,2026-08-30 13:40,B08,M0271,Gold,In-store,Bakery,3,50,7.50,142.50,Credit Card,
T007419,2026-08-30 13:52,B07,,,App,Coffee,2,95,0.00,190.00,Credit Card,3
T007420,2026-08-30 13:55,B01,M0319,Gold,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,5
T007421,2026-08-30 14:21,B04,M0137,Bronze,In-store,Coffee,1,105,0.00,105.00,Credit Card,3
T007422,2026-08-30 15:16,B08,M0306,Bronze,App,Coffee,4,฿110.00,66.00,374.00,App Wallet,5
T007423,2026-08-30 15:38,B04,,,In-store,Bakery,1,105,0.00,105.00,Credit Card,
T007424,2026-08-30 15:59,B08,M0002,Bronze,Delivery,Bakery,1,45,0.00,45.00,Cash,
T007425,2026-08-30 16:13,B02,M0117,Silver,App,Coffee,2,115,0.00,230.00,Credit Card,3
T007426,2026-08-30 16:15,B05,,,In-store,Bakery,2,75,0.00,150.00,Cash,
T007427,2026-08-30 16:22,B08,M0020,Bronze,In-store,Coffee,4,110,0.00,440.00,Credit Card,4
T007428,2026-08-30 16:51,B01,M0027,Silver,Delivery,Bakery,4,80,0.00,320.00,QR PromptPay,
T007429,2026-08-30 19:16,B05,M0167,silver,Delivery,Tea,3,75,45.00,180.00,QR PromptPay,
T007430,2026-08-30 19:27,B07,,,Delivery,Coffee,1,105,0.00,105.00,Cash,3
T007431,2026-08-30 19:43,B07,M0297,Bronze,App,Bakery,2,80,0.00,160.00,Credit Card,5
T007432,2026-08-30 19:47,B03,M0023,Bronze,App,Coffee,3,100,0.00,300.00,Credit Card,
T007433,2026-08-30 19:57,B04,M0177,Bronze,Delivery,Bakery,2,45,0.00,90.00,QR PromptPay,
T007434,2026-08-30 19:58,B02,M0201,Bronze,App,Merchandise,2,295,88.50,501.50,Credit Card,
T007435,2026-08-30 22:13,B05,,,Delivery,Coffee,2,75,0.00,150.00,Credit Card,3
T007436,2026-08-30 22:16,B05,,,Delivery,Merchandise,1,370,0.00,370.00,QR PromptPay,
T007437,2026-08-31 00:44,B05,,,Delivery,Tea,4,60,0.00,240.00,Credit Card,
T007438,2026-08-31 07:47,B05,,,In-store,Coffee,1,65,0.00,65.00,QR PromptPay,2
T007439,2026-08-31 08:05,B05,M0200,Silver,App,Bakery,1,105,0.00,105.00,App Wallet,4
T007440,2026-08-31 08:26,B08,,,Delivery,Coffee,1,65,0.00,65.00,QR PromptPay,
T007441,2026-08-31 09:59,B04,M0318,Platinum,In-store,Coffee,3,55,0.00,165.00,Cash,5
T007442,2026-08-31 10:13,B03,,,App,Tea,4,55,0.00,130.00,App Wallet,
T007443,2026-08-31 10:16,B05,,,In-store,Bakery,1,55,0.00,55.00,Cash,
T007444,2026-08-31 11:18,B04,M0079,Silver,App,Coffee,2,75,30.00,120.00,App Wallet,
T007445,2026-08-31 11:53,B01,M0295,Silver,In-store,Bakery,3,80,0.00,240.00,Cash,3
T007446,2026-08-31 12:27,B04,M0144,Silver,in-store,Coffee,1,105,0.00,105.00,Cash,5
T007447,2026-08-31 12:37,B05,M0312,Silver,Delivery,Tea,2,80,24.00,136.00,Credit Card,
T007448,31/08/2026 12:47,B06,M0273,Silver,In-store,Coffee,1,70,0.00,70.00,Cash,5
T007449,2026-08-31 13:23,b07,M0040,Bronze,App,Coffee,1,75,0.00,75.00,App Wallet,4
T007450,2026-08-31 13:45,B07,M0128,Bronze,In-store,Bakery,1,95,0.00,95.00,Credit Card,4
T007451,2026-08-31 13:50,B07,,,In-store,Coffee,3,105,0.00,315.00,Cash,5
T007452,2026-08-31 14:23,B01,,,In-store,Coffee,3,115,0.00,345.00,Cash,
T007453,2026-08-31 15:59,B03,M0078,Silver,In-store,Merchandise,2,625,0.00,1250.00,Credit Card,
T007454,2026-08-31 16:03,B08,,,Delivery,Coffee,1,90,0.00,90.00,Cash,
T007455,2026-08-31 16:46,B07,M0040,Bronze,In-store,Coffee,3,70,0.00,210.00,QR PromptPay,4
T007456,31/08/2026 17:23,B06,,,Delivery,Merchandise,1,290,0.00,290.00,QR PromptPay,1
T007456,31/08/2026 17:23,B06,,,Delivery,Merchandise,1,290,0.00,290.00,QR PromptPay,1
T007457,2026-08-31 18:32,B04,M0178,Bronze,App,Bakery,2,80,0.00,160.00,App Wallet,1
T007458,2026-08-31 18:59,B03,,,Delivery,Coffee,2,75,0.00,150.00,QR PromptPay,5
T007459,2026-08-31 19:46,B01,M0127,Silver,Delivery,Coffee,2,120,36.00,204.00,QR PromptPay,4
T007460,2026-09-01 07:08,B08,,,App,Merchandise,2,480,0.00,960.00,Credit Card,5
T007461,2026-09-01 07:20,B02,M0117,Silver,In store,Tea,1,75,0.00,75.00,Credit Card,3
T007462,2026-09-01 08:40,B07,M0054,Bronze,Delivery,Tea,1,90,0.00,90.00,Cash,
T007463,2026-09-01 09:22,B07,M0088,Bronze,Delivery,Bakery,1,45,0.00,45.00,Credit Card,
T007464,2026-09-01 10:14,B03,,,In-store,Coffee,1,55,0.00,55.00,Cash,3
T007465,2026-09-01 10:30,B03,,,In-store,Bakery,3,75,0.00,225.00,Cash,
T007466,01/09/2026 12:08,B06,,,APP,Bakery,3,65,0.00,195.00,Credit Card,
T007467,2026-09-01 12:27,B05,,,In-store,Coffee,2,115,0.00,230.00,Credit Card,
T007468,2026-09-01 12:39,B04,M0318,Platinum,Instore,Coffee,1,70,14.00,56.00,QR PromptPay,
T007469,2026-09-01 13:18,B03,M0078,Silver,In-store,Merchandise,2,370,0.00,740.00,Credit Card,
T007470,2026-09-01 13:29,B04,M0179,Gold,In-store,Coffee,1,75,0.00,75.00,Cash,
T007471,2026-09-01 13:49,B03,,,In-store,Coffee,1,115,0.00,115.00,Cash,4
T007472,2026-09-01 13:49,B02,M0082,Bronze,In-store,Coffee,1,70,3.50,66.50,Cash,3
T007473,2026-09-01 13:55,B03,,,In-store,Bakery,2,105,0.00,210.00,QR PromptPay,
T007474,2026-09-01 14:55,B02,M0292,Silver,App,Coffee,4,90 THB,0.00,360.00,App Wallet,
T007475,2026-09-01 15:04,B01,M0218,Brz,Delivery,Coffee,1,55,0.00,55.00,QR PromptPay,4
T007476,2026-09-01 15:25,B04,M0099,Gold,App,Coffee,1,70,0.00,70.00,Credit Card,4
T007477,2026-09-01 15:30,B02,M0069,Platinum,In-store,Bakery,1,100,20.00,80.00,Credit Card,
T007478,2026-09-01 17:07,B03,,,In-store,Tea,4,70,0.00,280.00,QR PromptPay,
T007478,2026-09-01 17:07,B03,,,In-store,Tea,4,70,0.00,280.00,QR PromptPay,
T007479,2026-09-01 17:55,B03,M0242,Silver,In-store,Coffee,2,90,0.00,180.00,Cash,
T007480,2026-09-01 19:02,B05,M0076,Bronze,In-store,Coffee,1,85,12.75,72.25,Credit Card,
T007481,2026-09-01 19:55,B08,,,In-store,Coffee,2,105,0.00,210.00,QR PromptPay,4
T007482,2026-09-02 00:50,B05,M0082,bronze,Delivery,Tea,1,80,0.00,80.00,Credit Card,4
T007483,2026-09-02 02:50,B05,,,Delivery,Tea,1,50,0.00,50.00,QR PromptPay,
T007484,2026-09-02 08:14,B04,M0096,Gold,In-store,Merchandise,1,800,0.00,800.00,Cash,
T007485,2026-09-02 08:37,B03,M0044,Bronze,In-store,Coffee,1,115,0.00,115.00,Credit Card,3
T007486,2026-09-02 08:42,B07,M0208,Gld,In-store,Bakery,3,90,54.00,216.00,Cash,
T007487,02/09/2026 08:51,B06,M0213,Silver,In-store,Coffee,2,105,10.50,199.50,QR PromptPay,
T007488,2026-09-02 09:18,B02,,,In-store,Coffee,4,70,0.00,280.00,QR PromptPay,5
T007489,2026-09-02 09:22,B07,M0086,Silver,App,Coffee,2,80,8.00,152.00,Credit Card,
T007490,2026-09-02 09:27,B08,M0051,Platinum,In-store,Bakery,2,45,0.00,90.00,QR PromptPay,
T007491,2026-09-02 15:51,B02,M0271,Gold,Delivery,Coffee,1,80,0.00,80.00,QR PromptPay,
T007492,02/09/2026 17:08,B06,M0080,Silver,In-store,Coffee,1,75,0.00,75.00,Cash,
T007493,02/09/2026 17:33,B06,,,In-store,Coffee,2,75,0.00,150.00,Credit Card,
T007494,02/09/2026 17:45,B06,M0101,Bronze,In-store,Bakery,4,90,0.00,360.00,QR PromptPay,5
T007495,2026-09-02 17:59,B01,M0208,Gold,App,Tea,4,70,0.00,280.00,App Wallet,
T007496,2026-09-02 18:14,B04,M0076,Bronze,App,Bakery,1,75,0.00,75.00,Credit Card,5
T007497,2026-09-02 18:40,B02,,,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,5
T007498,2026-09-02 19:51,B03,,,In-store,Bakery,3,60,0.00,180.00,Cash,5
T007499,2026-09-03 07:39,B03,,,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,5
T007500,2026-09-03 08:10,B03,,,In-store,Tea,1,60,0.00,60.00,Cash,
T007501,2026-09-03 08:54,B08,M0184,Silver,App,Coffee,3,80,0.00,240.00,App Wallet,3
T007502,2026-09-03 09:21,B04,M0191,Gold,In-store,Bakery,1,75,0.00,75.00,QR PromptPay,
T007503,2026-09-03 09:46,B03,,,App,Bakery,1,80,0.00,80.00,App Wallet,
T007504,2026-09-03 09:52,B02,,,In-store,Bakery,1,65,0.00,65.00,Credit Card,
T007505,2026-09-03 10:06,B03,M0254,Bronze,App,Coffee,1,105,0.00,105.00,Credit Card,5
T007506,2026-09-03 11:13,B05,,,App,Merchandise,2,295,0.00,590.00,App Wallet,
T007507,2026-09-03 12:03,B08,,,In-store,Coffee,3,80,0.00,240.00,Cash,
T007508,2026-09-03 12:11,B07,M0054,Bronze,In-store,Coffee,3,65,0.00,195.00,Cash,
T007509,2026-09-03 12:59,B02,M0039,gold,In-store,Bakery,2,80,0.00,160.00,Cash,
T007510,2026-09-03 13:41,B05,M0248,Gold,In-store,Coffee,1,95,14.25,80.75,QR PromptPay,
T007511,2026-09-03 13:49,B08,M0229,Platinum,In-store,Coffee,4,75,45.00,255.00,QR PromptPay,3
T007512,2026-09-03 14:03,B05,M0039,Gold,In-store,Coffee,1,90,4.50,85.50,Credit Card,
